,1. open,2. high,3. low,4. close,5. volume
2014-12-26,2069.2800,2092.7000,2069.2800,2088.7700,9565680000
2015-01-02,2087.6299,2093.5500,2046.0400,2058.2000,10207410000
2015-01-09,2054.4399,2064.4299,1992.4399,2044.8101,19362860000
2015-01-16,2046.1300,2056.9299,1988.1200,2019.4200,20275570000
2015-01-23,2020.7600,2064.6201,2004.4900,2051.8201,15424020000
2015-01-30,2050.4199,2057.6201,1989.1801,1994.9900,19558890000
2015-02-06,1996.6700,2072.3999,1980.9000,2055.4700,20821110000
2015-02-13,2053.4700,2097.0300,2041.8800,2096.9900,18132050000
2015-02-20,2096.4700,2110.6101,2085.4399,2110.3000,13260470000
2015-02-27,2109.8301,2119.5901,2103.0000,2104.5000,16561930000
2015-03-06,2105.2300,2117.5200,2067.2700,2071.2600,17049500000
2015-03-13,2072.2500,2083.4900,2039.6899,2053.3999,17328980000
2015-03-20,2055.3501,2113.9199,2055.3501,2108.1001,19504990000
2015-03-27,2107.9900,2114.8601,2045.5000,2061.0200,16498140000
2015-04-02,2064.1101,2088.9700,2048.3799,2066.9600,12933470000
2015-04-10,2064.8701,2102.6101,2056.5200,2102.0601,15962370000
2015-04-17,2102.0300,2111.9099,2072.3701,2081.1799,17285170000
2015-04-24,2084.1101,2120.9199,2084.1101,2117.6899,16604500000
2015-05-01,2119.2900,2125.9199,2077.5901,2108.2900,18949060000
2015-05-08,2110.2300,2120.9500,2067.9299,2116.1001,17753820000
2015-05-15,2115.5601,2123.8899,2085.5701,2122.7300,15824270000
2015-05-22,2121.3000,2134.7200,2120.0100,2126.0601,14852420000
2015-05-29,2125.3401,2126.2200,2099.1799,2107.3899,13377830000
2015-06-05,2108.6399,2121.9199,2085.6699,2092.8301,15604780000
2015-06-12,2092.3401,2115.0200,2072.1399,2094.1101,15214050000
2015-06-19,2091.3401,2126.6499,2072.4900,2109.9900,17173880000
2015-06-26,2112.5000,2129.8701,2095.3799,2101.4900,17463770000
2015-07-02,2098.6299,2098.6299,2056.3201,2076.7800,14481300000
2015-07-10,2073.9500,2083.7400,2044.0200,2076.6201,18065680000
2015-07-17,2080.0300,2128.9099,2080.0300,2126.6399,15950490000
2015-07-24,2126.8501,2132.8201,2077.0901,2079.6499,17926480000
2015-07-31,2078.1899,2114.2400,2063.5200,2103.8401,19254140000
2015-08-07,2104.4900,2112.6599,2067.9099,2077.5701,18841050000
2015-08-14,2080.9800,2105.3501,2052.0901,2091.5400,17509360000
2015-08-21,2089.7000,2103.4700,1970.8900,1970.8900,18271310000
2015-08-28,1965.1500,1993.4800,1867.0100,1988.8700,26089970000
2015-09-04,1986.7300,1986.7300,1903.0699,1921.2200,18717360000
2015-09-11,1927.3000,1988.6300,1927.3000,1961.0500,14045680000
2015-09-18,1963.0601,2020.8600,1948.2700,1958.0300,20075770000
2015-09-25,1960.8400,1979.6400,1908.9200,1931.3400,18081540000
2015-10-02,1929.1801,1951.3600,1871.9100,1951.3600,21346290000
2015-10-09,1954.3300,2020.1300,1954.3300,2014.8900,20849400000
2015-10-16,2015.6500,2033.5400,1990.7300,2033.1100,17281480000
2015-10-23,2031.7300,2079.7400,2017.2200,2075.1499,18785920000
2015-10-30,2075.0801,2094.3201,2058.8401,2079.3601,20565930000
2015-11-06,2080.7600,2116.4800,2080.7600,2099.2000,20531860000
2015-11-13,2096.5601,2096.5601,2022.0200,2023.0400,19691320000
2015-11-20,2022.0800,2097.0601,2019.3900,2089.1699,19652690000
2015-11-27,2089.4099,2095.6101,2070.2900,2090.1101,11792690000
2015-12-04,2090.9500,2104.2700,2042.3500,2091.6899,20459190000
2015-12-11,2090.4199,2090.4199,2008.8000,2012.3700,20618850000
2015-12-18,2013.3700,2076.7200,1993.2600,2005.5500,24611890000
2015-12-24,2010.2700,2067.3601,2005.9301,2060.9900,12177090000
2015-12-31,2057.7700,2081.5601,2043.6200,2043.9399,10057270000
2016-01-08,2038.2000,2038.2000,1918.4600,1922.0300,22089690000
2016-01-15,1926.1200,1950.3300,1857.8300,1880.3300,25291150000
2016-01-22,1888.6600,1908.8500,1812.2900,1906.9000,21324990000
2016-01-29,1906.2800,1940.2400,1872.7000,1940.2400,23703940000
2016-02-05,1936.9399,1947.2000,1872.2300,1880.0500,24081930000
2016-02-12,1873.2500,1881.6000,1810.1000,1864.7800,25488570000
2016-02-19,1871.4399,1930.6801,1871.4399,1917.7800,18161550000
2016-02-26,1924.4399,1962.9600,1891.0000,1948.0500,20729330000
2016-03-04,1947.1300,2009.1300,1931.8101,1999.9900,25206170000
2016-03-11,1996.1100,2022.3700,1969.2500,2022.1899,22103360000
2016-03-18,2019.2700,2052.3601,2005.2300,2049.5801,22138770000
2016-03-24,2047.8800,2056.6001,2022.4900,2035.9399,13842290000
2016-04-01,2037.8900,2075.0701,2028.3101,2072.7800,17687000000
2016-04-08,2073.1899,2074.0200,2033.8000,2047.6000,18552210000
2016-04-15,2050.2300,2087.8401,2039.7400,2080.7300,19466730000
2016-04-22,2078.8301,2111.0500,2073.6499,2091.5801,19364460000
2016-04-29,2089.3701,2099.8899,2052.2800,2065.3000,19991600000
2016-05-06,2067.1699,2083.4199,2039.4500,2057.1399,19877940000
2016-05-13,2057.5500,2084.8701,2043.1300,2046.6100,18573070000
2016-05-20,2046.5300,2071.8799,2025.9100,2052.3201,19066060000
2016-05-27,2052.2300,2099.0601,2047.2600,2099.0601,16852120000
2016-06-03,2100.1299,2105.2600,2085.1001,2099.1299,15300080000
2016-06-10,2100.8301,2120.5500,2089.9600,2096.0701,17344140000
2016-06-17,2091.7500,2098.1201,2050.3701,2071.2200,19277430000
2016-06-24,2075.5801,2113.3201,2032.5699,2037.4100,20763870000
2016-07-01,2031.4500,2108.7100,1991.6801,2102.9500,22140480000
2016-07-08,2095.0500,2131.7100,2074.0200,2129.8999,14779810000
2016-07-15,2131.7200,2169.0500,2131.7200,2161.7400,17441690000
2016-07-22,2162.0400,2175.6299,2159.0100,2175.0300,15651690000
2016-07-29,2173.7100,2177.0901,2159.0701,2173.6001,18198170000
2016-08-05,2173.1499,2182.8701,2147.5801,2182.8701,18513540000
2016-08-12,2183.7600,2188.4500,2172.0000,2184.0500,16340620000
2016-08-19,2186.0801,2193.8101,2168.5000,2183.8701,16049210000
2016-08-26,2181.5801,2193.4199,2160.3899,2169.0400,15278970000
2016-09-02,2170.1899,2184.8701,2157.0901,2179.9800,15911210000
2016-09-09,2181.6101,2187.8701,2127.8101,2127.8101,14728870000
2016-09-16,2120.8601,2163.3000,2119.1201,2139.1599,20204330000
2016-09-23,2143.9900,2179.9900,2135.9099,2164.6899,16885840000
2016-09-30,2158.5400,2175.3000,2141.5500,2168.2700,18967960000
2016-10-07,2164.3301,2165.8601,2144.0100,2153.7400,17876430000
2016-10-14,2160.3899,2169.6001,2114.7200,2132.9800,16140520000
2016-10-21,2132.9500,2148.4399,2124.4299,2141.1599,16149080000
2016-10-28,2148.5000,2154.7900,2119.3601,2126.4099,19108200000
2016-11-04,2129.7800,2133.2500,2083.7900,2085.1799,20427740000
2016-11-11,2100.5901,2182.3000,2100.5901,2164.4500,25356830000
2016-11-18,2165.6399,2189.8899,2156.0801,2181.8999,21123210000
2016-11-25,2186.4299,2213.3501,2186.4299,2213.3501,12568190000
2016-12-02,2210.2100,2214.1001,2187.4399,2191.9500,21589430000
2016-12-09,2200.6499,2259.8000,2199.9700,2259.5300,20337430000
2016-12-16,2258.8301,2277.5300,2248.4399,2258.0701,22387610000
2016-12-23,2259.2400,2272.5601,2256.0801,2263.7900,14296250000
2016-12-30,2266.2300,2273.8201,2233.6201,2238.8301,9386710000
2017-01-06,2251.5701,2282.1001,2245.1299,2276.9800,14637130000
2017-01-13,2273.5901,2279.2700,2254.2500,2274.6399,17020210000
2017-01-20,2269.1399,2276.9600,2258.4099,2271.3101,13591180000
2017-01-27,2267.7800,2300.9900,2257.0200,2294.6899,17555940000
2017-02-03,2286.0100,2298.3101,2267.2100,2297.4199,19001010000
2017-02-10,2294.2800,2319.2300,2285.3799,2316.1001,17320440000
2017-02-17,2321.7200,2351.3101,2321.4199,2351.1599,17831660000
2017-02-24,2354.9099,2368.2600,2352.8701,2367.3401,14895280000
2017-03-03,2365.2300,2400.9800,2358.9600,2383.1201,19514510000
2017-03-10,2375.2300,2378.8000,2354.5400,2372.6001,17712480000
2017-03-17,2371.5601,2390.0100,2358.1799,2378.2500,18757070000
2017-03-24,2378.2400,2381.9299,2335.7400,2343.9800,17128980000
2017-03-31,2329.1101,2370.4199,2322.2500,2362.7200,16227480000
2017-04-07,2362.3401,2378.3601,2344.7300,2355.5400,16648230000
2017-04-13,2357.1599,2366.3701,2328.9500,2328.9500,12243670000
2017-04-21,2332.6201,2361.3701,2332.5100,2348.6899,16765230000
2017-04-28,2370.3301,2398.1599,2369.1899,2384.2000,19608540000
2017-05-05,2388.5000,2399.2900,2379.7500,2399.2900,18809590000
2017-05-12,2399.9399,2403.8701,2381.7400,2390.8999,17759610000
2017-05-19,2393.9800,2405.7700,2352.7200,2381.7300,19201970000
2017-05-26,2387.2100,2418.7100,2386.9199,2415.8201,16116730000
2017-06-02,2411.6699,2440.2300,2403.5901,2439.0701,15038090000
2017-06-09,2437.8301,2446.2000,2415.7000,2431.7700,17598940000
2017-06-16,2425.8799,2443.7500,2418.5300,2433.1499,19496610000
2017-06-23,2442.5500,2453.8201,2430.7400,2438.3000,19022570000
2017-06-30,2443.3201,2450.4199,2405.7000,2423.4099,17565550000
2017-07-07,2431.3899,2439.1699,2407.7000,2425.1799,11595360000
2017-07-14,2424.5100,2463.5400,2412.7900,2459.2700,15081810000
2017-07-21,2459.5000,2477.6201,2450.3401,2472.5400,15057410000
2017-07-28,2472.0400,2484.0400,2459.9299,2472.1001,17965610000
2017-08-04,2475.9399,2480.3799,2466.4800,2476.8301,17288810000
2017-08-11,2477.1399,2490.8701,2437.7500,2441.3201,16365480000
2017-08-18,2454.9600,2474.9299,2420.6899,2425.5500,15247600000
2017-08-25,2425.5000,2454.7700,2417.3501,2443.0500,13786300000
2017-09-01,2447.3501,2480.3799,2428.2000,2476.5500,14107780000
2017-09-08,2470.3501,2471.9700,2446.5500,2461.4299,13521090000
2017-09-15,2474.5200,2500.2300,2474.5200,2500.2300,18158360000
2017-09-22,2502.5100,2508.8501,2496.5400,2502.2200,15770230000
2017-09-29,2499.3899,2519.4399,2488.0300,2519.3601,16177570000
2017-10-06,2521.2000,2552.5100,2520.3999,2549.3301,15215390000
2017-10-13,2551.3899,2557.6499,2541.6001,2553.1699,14721510000
2017-10-20,2555.5701,2575.4399,2547.9199,2575.2100,15178860000
2017-10-27,2578.0801,2582.9800,2544.0000,2581.0701,18269710000
2017-11-03,2577.7500,2588.4199,2566.1699,2587.8401,18915260000
2017-11-10,2587.4700,2597.0200,2566.3301,2582.3000,18566610000
2017-11-17,2576.5300,2590.0901,2557.4500,2578.8501,17216450000
2017-11-24,2579.4900,2604.2100,2578.2400,2602.4199,10448990000
2017-11-28,2602.6599,2627.6899,2598.8701,2627.0400,5057472622
